update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
240,491520,1973.4518375296882,208,0.0,0.0,0.0,0.0,153.05555555555554,99.29052333778566,14.0,324.0,1.9448782056570053,0.002674844377906993,0.0007555298216175288,7.572923209409055e-06,0.0012818951190552254,0.0,0.0,0.0,0.0
241,493568,2094.003326540975,209,0.0,0.0,0.0,0.0,135.9375,96.76677422416229,35.0,324.0,1.945367455482483,0.0025506791134830564,0.0008897059633454774,9.385031006559075e-06,0.0006028564201544142,0.0,0.0,0.0,0.0
242,495616,2026.2515010061747,210,0.01720430197254304,0.09423184276492445,0.0,0.5333333611488342,84.12903225806451,101.2711919472577,1.0,324.0,1.9436531960964203,0.0058009747008327395,-0.0034574338469610666,0.0009305371531809215,0.004583155066477912,0.01720430197254304,0.09423184276492445,0.0,0.5333333611488342
243,497664,1835.922935960212,211,0.0,0.0,0.0,0.0,55.705882352941174,57.60388539375402,6.0,251.0,1.9446723759174347,0.005805194086860865,0.0019847084768116474,9.062028539119638e-06,0.000982946154090101,0.0,0.0,0.0,0.0
244,499712,2071.92369859769,212,0.0,0.0,0.0,0.0,162.4375,118.83758283367261,2.0,324.0,1.945361539721489,0.004750060732476413,0.0013486030220519751,2.2984757919175536e-06,0.0004898163184426045,0.0,0.0,0.0,0.0
245,501760,2067.9906060991984,213,0.0,0.0,0.0,0.0,207.75,108.68963842059647,2.0,324.0,1.9453315287828445,0.004309350450057536,0.0009442262889933772,4.388119066334184e-06,0.0005975676178766689,0.0,0.0,0.0,0.0
246,503808,2088.0763108977267,214,0.009217171506448225,0.04223838612168916,0.0,0.20277777314186096,131.95454545454547,111.16510132260986,18.0,324.0,1.9430033266544342,0.005258987133856863,-0.00039020709664328024,0.00014021358720128774,0.0018083225694769136,0.009217171506448225,0.04223838612168916,0.0,0.20277777314186096
247,505856,2095.599230550605,215,0.0,0.0,0.0,0.0,112.5,115.98545167390607,3.0,324.0,1.9451727271080017,0.004719578835647553,0.0015259350038832054,6.289001049708531e-06,0.0006040044700622138,0.0,0.0,0.0,0.0
248,507904,2204.3656503325947,216,0.0,0.0,0.0,0.0,112.1875,102.15014607796701,8.0,324.0,1.9454091936349869,0.00413202351774089,0.0011263717678957619,8.910314832633048e-07,0.0003476968752398674,0.0,0.0,0.0,0.0
249,509952,2166.016627771369,217,0.020833333333333332,0.08589803386703461,0.0,0.375,179.5,120.84436731230426,11.0,324.0,1.942651018500328,0.006532431172672659,-0.002033136806858238,0.00031580084100824024,0.004872043041051346,0.020833333333333332,0.08589803386703461,0.0,0.375
250,512000,1917.4213660403118,218,0.0,0.0,0.0,0.0,127.4375,108.93516922348815,11.0,324.0,1.9451472610235214,0.0048103631706908345,0.0011502565612317994,8.054015978586904e-07,0.0004384240231099669,0.0,0.0,0.0,0.0
251,514048,2053.5643938388775,219,0.04184027761220932,0.1620466983927817,0.0,0.6694444417953491,208.9375,114.22208014981166,9.0,324.0,1.9415486454963684,0.011398775968700647,-0.004345174835179932,0.0011466273499536328,0.0052657375679874465,0.04184027761220932,0.1620466983927817,0.0,0.6694444417953491
252,516096,2132.9380767853622,220,0.07135416567325592,0.18889327439124287,0.0,0.5888888835906982,190.625,113.32964914354937,4.0,324.0,1.9383229613304138,0.01823258842341602,-0.007200976426247507,0.0013956953189335763,0.00786581485709547,0.07135416567325592,0.18889327439124287,0.0,0.5888888835906982
253,518144,2153.1723292939946,221,0.02725694514811039,0.10556569462712058,0.0,0.43611112236976624,113.875,99.74083604522272,2.0,324.0,1.9397022277116776,0.015046094660647213,-0.002651457954925718,0.0007779333063808735,0.004476143189100441,0.02725694514811039,0.10556569462712058,0.0,0.43611112236976624
254,520192,1803.3139646001946,222,0.04895833507180214,0.18961481639113217,0.0,0.7833333611488342,149.625,109.65848975341581,13.0,324.0,1.9406252801418304,0.012943572248332202,0.0014828683561063372,0.00012173184813946136,0.006420272496530364,0.04895833507180214,0.18961481639113217,0.0,0.7833333611488342
255,522240,1806.535331599551,223,0.0,0.0,0.0,0.0,157.875,94.98675894565515,40.0,324.0,1.9437831044197083,0.007456866966094822,0.0022970460559008643,1.4713702796598227e-05,0.0010405878838858134,0.0,0.0,0.0,0.0
256,524288,1853.3448473168799,224,0.0,0.0,0.0,0.0,132.125,93.41297755130172,11.0,324.0,1.94439198076725,0.006918900413438678,0.0016204281710088253,0.00022443619491241407,0.0035648320548852946,0.0,0.0,0.0,0.0
257,526336,2208.378015493728,225,0.0,0.0,0.0,0.0,164.3125,121.45766687924645,11.0,324.0,1.944643646478653,0.006547590077389032,0.0018204569350928068,3.4590105144616246e-06,0.0005948322922810167,0.0,0.0,0.0,0.0
258,528384,1937.8941026432942,226,0.0,0.0,0.0,0.0,189.0,130.8453285371702,11.0,324.0,1.9451187700033188,0.004608216346241534,0.0014234417758416384,1.4023147798525315e-06,0.0004263221707624919,0.0,0.0,0.0,0.0
259,530432,1931.4612913322374,227,0.0,0.0,0.0,0.0,150.3125,101.95202226415128,8.0,324.0,1.9452769458293915,0.0038306821952573955,0.0010779785516206175,1.0693606000700129e-06,0.0003671308179681995,0.0,0.0,0.0,0.0
260,532480,2100.914257343167,228,0.05225694552063942,0.20239027972510473,0.0,0.8361111283302307,138.5,98.90209805661354,8.0,324.0,1.93795944750309,0.009745480841957033,-0.006409758716472425,0.0025705187072162516,0.008704998368326632,0.05225694552063942,0.20239027972510473,0.0,0.8361111283302307
261,534528,2196.268818191278,229,0.0,0.0,0.0,0.0,115.44444444444444,109.49592697763399,6.0,324.0,1.942108929157257,0.005395346670411527,0.0015424267403432168,1.128819144469162e-05,0.001150349111123562,0.0,0.0,0.0,0.0
